"GeneID","trtsCHBroca","trtsCHCaudate","trtsCHCerebellum","trtsCHPrefrontal","trtsHUBroca","trtsHUCaudate","trtsHUCerebellum","trtsHUPrefrontal","ChVsHu","CeVsBr","Interact","p ChVsHu","p CeVsBr","p Interact","adjp ChVsHu","adjp CeVsBr","adjp Interact"
"37003_at","7.50387107778602","7.56165748282595","7.01133552019323","7.54294502841994","7.72009144774862","7.65181572711787","7.18912333966424","7.72846093887112","-0.167420586044179","-0.511751832838588","0.0384325504915868","0.162137414954477","7.31688656052427e-07","0.796545262153173","1","2.0619574291656e-05","1"
"37004_at","5.59968476478977","5.56165698207513","5.50737919018214","5.71780505594712","5.64403858938354","5.55097938869493","5.34192684263436","5.52107519306839","0.0821264948032365","-0.197208660678403","0.209806172141557","0.493636892136401","0.0157853235515269","0.176962688405019","1","0.123859359750172","1"
"37005_at","9.72567709715727","9.17631525033271","8.75122996622077","9.71391921930016","9.25754064007132","8.89463294674898","8.40717227963636","9.36227236307024","0.361380825871004","-0.912407745685726","-0.12407877050153","0.00144189571585576","2.05845619195016e-12","0.334266570412773","0.0878003219261043","3.66028301737616e-10","1"
"37006_at","3.32762699062949","3.40818913647774","3.2701919976578","3.29688758266243","3.34779808543478","3.2975194795911","3.19735866761487","3.13208500371189","0.0820336177687041","-0.103937205395797","0.0930044248482318","0.33859026203515","0.0649219862037694","0.393296939487064","1","0.397883531952713","1"
"37007_at","5.65448122349069","5.41817988064737","5.33282883475617","5.98278199263858","6.72257130265234","5.93537141645628","5.91108996394657","7.03072929713848","-0.802872512165217","-0.566566863720139","0.489828949971248","0.00104928328384757","0.000394320431546519","0.0830353381382419","0.0701831581931138","0.00513579310344718","1"
"37008_r_at","3.45000474731658","3.66597140316687","3.4370644711175","3.50338160994216","3.25304914585412","3.14589309715024","3.03549322038738","3.18106066761109","0.360231525135071","-0.115248100832907","0.204615649267666","0.00337434370109159","0.11173077897055","0.155360528803697","0.154538413154587","0.616791029516046","1"
"37009_at","4.29042457800937","4.53760484964646","4.21489488950397","4.36935775693686","4.86568132327721","5.36707316089723","4.20845016774452","5.16151067020265","-0.547608312006238","-0.366380422019043","0.581701467027281","0.0060473215724334","0.00423865686908757","0.0188162360872553","0.228129785414258","0.0403872022431929","0.922184055538505"
"37010_at","6.85128147052828","7.11641463547337","7.00071454491405","6.95014982263782","6.92981096350513","7.13541305252896","7.18175876202468","6.9232458550597","-0.0629170398912322","0.20069043645266","-0.102514724133783","0.494459285259943","0.00222870716946583","0.38386009216961","1","0.0230445765884571","1"
"37011_at","4.09673536059416","4.18919244918491","3.77034734254908","4.13803622179578","3.61431433752298","3.71675988667122","3.52252940611554","3.58113153869509","0.439894051279776","-0.209086474726262","-0.234603086637639","0.00355028187119764","0.0231365344294066","0.183718123136874","0.160461725383784","0.170585213454112","1"
"37012_at","9.26297058581838","9.08740662806876","9.02365025623126","9.3202989364864","9.00581814791305","8.76763776979122","8.7915576510322","9.12309711056642","0.251553931825475","-0.226790413233983","-0.025059832706269","0.0302529591514792","0.0034997514904697","0.857513646169648","0.627057388148046","0.0341719741432173","1"
"37013_at","6.72206898039902","6.77601044278141","6.59246713668735","6.69517008644157","6.60603067592603","6.85947088917918","6.6986782863689","6.60084607297519","0.00517268046501207","-0.0184771166343962","-0.222249454154541","0.961819314405099","0.78851020904561","0.117186668135137","1","1","1"
"37014_at","6.45266293620995","6.2767620843463","5.92672721241332","6.55989960147058","6.34967788551677","6.54074689679572","5.88292655317202","6.33078600814842","0.0279786227018068","-0.496343528070689","-0.0591843914518808","0.784665296975228","1.51111506417136e-07","0.650529206799083","1","5.14227161325161e-06","1"
"37015_at","6.68873244268336","7.37865264323241","7.58264423170402","6.93242554568816","6.4585980380947","6.47021749074871","7.84007967865077","6.37180394270445","0.360438928277328","1.13769671478836","-0.487569851535409","0.32321391389746","5.84508479560792e-05","0.294880703082045","1","0.000964893613813367","1"
"37016_at","7.96542118132861","7.87370136703758","7.54726087878862","7.98425652722557","8.01534256912946","7.94847325812519","7.78330337265206","8.23109839747181","-0.151894410749536","-0.325099749508686","-0.186121106062592","0.124986385801447","2.53537266056961e-05","0.139192950391266","1","0.000470260722424457","1"
"37017_at","6.1406539913893","6.07362425721973","5.94343496811379","6.12431400699125","6.0539560425964","6.14374057560833","5.97146791129907","5.93677808630063","0.0440211519774103","-0.139853577286417","-0.114730891978176","0.678629535433338","0.0484231907063453","0.399692462936041","1","0.313669975714525","1"
"37018_at","4.45768726180957","4.55767471036797","4.59553128536832","4.5197168336433","4.20926210310673","4.30436160664389","4.22957507632221","4.23286904453216","0.28863556514604","0.0790784983871133","0.117531050343268","0.00794066238598163","0.220772369080206","0.358969420166031","0.273660157737205","1","1"
"37019_at","4.66572341393643","4.51939590039883","4.38286963442396","4.56232492001009","4.43822650036868","4.46735626875173","4.33679134089374","4.36647898902989","0.13036519243132","-0.1921444694937","-0.181418620037525","0.183516901818572","0.00448734426679408","0.147858444111158","1","0.0424364954069477","1"
"37020_at","4.35111453289591","4.12750290801093","4.15188345236799","4.26388902845325","4.06192393980294","4.20910057015029","4.0844401141345","4.02641552569844","0.128127442985484","-0.0883574530981828","-0.221747254859484","0.128999661269543","0.101829772510114","0.0436435282357565","1","0.572565711671701","1"
"37021_at","7.58393138872026","7.90070696502537","7.42649392027851","7.59918096316602","7.68097745356238","7.6009707950362","7.23522360621929","7.85272657545802","0.035103701728568","-0.301595657892415","0.288316378901349","0.871277149178162","0.0381623865765209","0.30227187266018","1","0.257280240581297","1"
"37022_at","7.70645159052904","7.70030766808032","7.6447960601187","7.76517156993884","7.64885243492572","7.67772252373854","7.49503420536552","7.59560705057603","0.0998776685152731","-0.107736879985268","0.0921626991498563","0.196396455067193","0.0346049667221005","0.344759402001565","1","0.238176099005456","1"
"37023_at","4.93639453407688","4.94731272230019","4.8340926299278","4.96813973089289","4.65272783536504","4.71095703702593","4.67999191729362","4.52422018289398","0.279510661154798","-0.0375189111102503","-0.129565986077659","0.0148901167457888","0.581972851699537","0.345304648069173","0.408673888325952","1","1"
"37024_at","4.77453747286768","6.42914973737533","4.31644691763134","5.3103478803792","5.77200603699912","6.74052455437126","4.5499015849834","6.07105895538916","-0.575752280872346","-0.840097503626025","0.764013896779381","0.0827214320287609","0.000429970702641764","0.0715221451124886","1","0.00554482136961417","1"
"37025_at","5.95956092464756","6.93892060396076","5.61938355779115","6.02558815206253","6.11301146963591","6.64841430955579","5.50739108612859","6.07046524220884","0.0510427827332172","-0.472898875181864","0.265443016650908","0.789023409458532","0.000748697146735317","0.281078232282469","1","0.00900219188336513","1"
"37026_at","7.0726660092821","6.84512713286456","7.14322574965148","7.06074708344173","7.00881374435532","6.84553771649007","7.0915127373873","6.97682188467023","0.0497699730842394","0.0766293667006761","-0.0121392526625916","0.466388404801832","0.0873579032240216","0.888395412215444","1","0.50707748423139","1"
"37027_at","8.2389294586681","8.69074737045668","8.41833252466555","8.24503077590322","8.38232890197137","8.55380450890519","8.31853432728625","8.48202118817255","-0.0359121991604487","0.0578042456561612","0.243197640682574","0.885754953340646","0.716899884782201","0.448054406272512","1","1","1"
"37028_at","7.17855908051275","7.00302764094236","6.94182788214007","7.03151064938542","7.15379358354936","7.05278243691621","6.98763957132656","7.12712324076476","-0.0416033948940722","-0.201442605297743","-0.0705771861498761","0.616052216419754","0.000890290643098","0.505259522293565","1","0.010468723411157","1"
"37029_at","9.27627894359598","9.1203078868803","8.91676613468776","9.27524006568396","9.11131878678301","9.0412397846268","9.00760510676056","9.20719035800122","0.0553097486691039","-0.231613244465328","-0.255799128885768","0.655749081415704","0.00726469505199598","0.115544527554662","1","0.0640927847878751","1"
"37030_at","4.79528697360741","4.81980269139314","4.82034049360631","4.76731439438307","5.01734327673184","5.05682115110393","5.23511500743495","5.08179257060313","-0.297081863220982","0.121412625351004","-0.192718210704212","0.00123704267185977","0.0260907327754875","0.0712590795162401","0.078349483606503","0.188801395466486","1"
"37031_at","7.12413723338519","7.48302136566167","7.26166714926072","7.14368201807357","6.91573585814318","7.17624664290413","6.97675379071934","6.96815785723296","0.243903404345387","0.0992739242258525","0.0765119832993708","0.0349615687798036","0.164353950162855","0.584557654407216","0.685387897274876","0.832986198637514","1"
"37032_at","5.3163457350512","4.98983216300292","5.03383693272691","5.3202651005112","5.15915301804649","5.02738238683991","4.99304161723265","5.15610827098812","0.0811486595462658","-0.224310101569062","-0.116397401510452","0.409966614367631","0.0015044417523923","0.354569524370886","1","0.0164312735170504","1"
"37033_s_at","9.09659761157933","8.87189058459176","8.76163882500727","9.0476245375346","8.66471003677862","8.31660190664304","8.28572582964151","8.72108924637002","0.447406134819944","-0.356971496854587","0.0440254205650508","0.00223757539908146","0.000275926629801934","0.790647480032769","0.11563578647578","0.00375115617507116","1"
"37034_at","8.64166836349984","8.99357649023109","9.31946645583242","8.70580827762853","8.34699820770409","8.65298587124906","9.18587142800959","8.50465183580063","0.24250306110713","0.758335656319035","-0.161075127972925","0.0295860087992021","1.74111362403964e-10","0.236970314462348","0.620605716210696","1.56638191236345e-08","1"
"37035_at","7.45586423060877","7.70549545289522","7.36104763115547","7.46818764074847","7.5198507397116","7.67733555054237","7.3621420664715","7.78639056997982","-0.0887809928243377","-0.126262636346695","0.0628920737867942","0.638978324839828","0.299915392477889","0.79380815448411","1","1","1"
"37036_at","5.91835781237951","5.96754478918805","6.10742515477774","5.90054530989023","5.91042646755388","6.12812704232281","6.32006450624901","6.04555476078236","-0.127574927668132","0.299352690546677","-0.2205706962969","0.255656251316276","0.000314531537317059","0.127669583795296","1","0.00420482188881973","1"
"37037_at","6.39233024514145","6.67993273569369","6.53203388620497","6.45889214164747","6.08883599542404","6.17194727786015","5.9973911968285","6.06176891958621","0.43581140474717","0.0241294212339955","0.231148439659066","0.00651905231873079","0.795433854518255","0.222331503935814","0.240191729837191","1","1"
"37038_at","5.66624968209269","6.04836330734467","5.88749738088937","5.75963402912047","5.72314240708722","6.03132896501894","6.20087668275766","6.00177648200534","-0.14884503435549","0.34949098723356","-0.256486576873752","0.450649649065213","0.00996128416585809","0.310262467048167","1","0.0838221812445845","1"
"37039_at","7.69100791032286","8.05314650280278","7.77894161058012","7.69445531898652","7.73354917772059","8.06586095443289","7.5855841320905","7.53482228853741","0.0744336974777198","-0.0300156726864182","0.235898745887356","0.655925157569352","0.777563015588566","0.273519106829962","1","1","1"
"37040_at","8.53806677718344","8.55888607287507","8.59655523685428","8.65273287356649","8.18594741254701","8.32801542052085","7.94384200475412","8.40467597962105","0.370940035759058","-0.0918084740610245","0.300593867463716","0.0244083856402168","0.356655890222429","0.137800427398949","0.553242134125202","1","1"
"37041_at","7.25695608778663","7.14556031831671","7.25724570933945","7.300448537626","7.21760818159584","7.15000274685498","7.38996179300665","7.27899168084821","-0.0190884373092213","0.0863216164818144","-0.172063989857993","0.782376904625421","0.0602084335496774","0.0610036637744784","1","0.374941535793165","1"
"37042_at","7.89750414219528","7.93347417893344","7.78564670993263","7.91005592113987","7.83955321002135","7.88424424464273","7.65982773465982","7.69545777456855","0.111899497077192","-0.14579145381209","0.0678680430988781","0.352250112307061","0.0651742872024533","0.655215818909931","1","0.399171430755647","1"
"37043_at","8.26664275362933","8.41117874073866","7.75392253547209","8.381295100919","7.81979121974026","8.09999375114929","7.5973909260804","7.94087111012891","0.338748030915058","-0.367560255908552","-0.290319924497371","0.0387234813090841","0.00116293992308463","0.152726153538046","0.72786692535065","0.0131832028837226","1"
"37044_at","5.14047431671578","5.20516522119999","4.89785428559823","5.1490567950793","4.99149455744435","5.12889689165753","4.85048170264464","5.05219536045071","0.0923705265990185","-0.19181644295863","-0.101607176317852","0.355534129831585","0.0056857117459465","0.423764172364762","1","0.0519031892932571","1"
"37045_at","5.96821463054934","6.04996855888319","6.05147526703767","6.08172127175273","6.26927597889604","6.41022432926714","6.35134866712978","6.34349157321915","-0.305740205072293","0.0826666623610399","0.00118794825458846","0.00950985709058499","0.239102930715397","0.993135604970019","0.306802246427518","1","1"
"37046_at","5.31584533652129","5.45601522316199","5.11256974463913","5.49818126223673","5.31602121221026","5.35353492768487","4.9933110213778","5.39091020112018","0.0822085510415116","-0.262992891357311","0.119434598950297","0.392822100715883","0.000261832766516501","0.331044849839559","1","0.00357753103600739","1"
"37047_at","5.81911796585401","6.34932958280188","5.79312510035663","5.98528421170368","6.07486672027114","6.36685087803566","5.45036178061599","6.11242193993548","-0.014411114535517","-0.325248902576266","0.598512074157772","0.924067085908864","0.00259208152380962","0.00489807053142885","1","0.0263698865738086","0.447656301746715"
"37048_at","8.0651608003651","8.2726959642805","7.83662390477444","8.06722348861794","7.88774740418866","8.15148711738841","7.75766114076201","7.90989516799669","0.133728331925552","-0.179311579508651","-0.0984506321640097","0.212825634268677","0.0132760920610992","0.4659483740622","1","0.10664517217691","1"
"37049_g_at","9.00933193724683","9.52210364686113","8.45314500560126","9.08946799973728","8.82577076786397","9.35737734718748","8.2708533375573","8.87554713597339","0.186125000216087","-0.55555218097612","-0.00126950133889281","0.113318605139131","1.40480144920109e-07","0.993023439184712","1","4.81946149352276e-06","1"
"37050_r_at","5.56079787586524","6.36673144246091","4.57853600357552","5.83157624144918","5.78122090887012","6.54733629728681","4.45189289790765","6.04591001264796","-0.122179638340423","-1.15579494162609","0.347066138672752","0.409811772181372","3.58882596639051e-11","0.0747292024516275","1","4.19527109497039e-09","1"
"37051_at","3.74698891232218","4.12204097073536","3.6235744838155","3.85982207933071","4.08417973635837","4.62970305111497","3.77999356378154","4.04692060710326","-0.297092628038599","-0.213800300541752","0.180771744070145","0.0173967897347967","0.00824270436808291","0.231057286280091","0.450686327773889","0.0715265167915402","1"
"37052_at","5.93438240159575","5.664352392926","6.28098051564255","5.82728140166721","6.09224278630162","5.77060201983977","7.26286376624516","6.05962587715944","-0.369584434428619","0.758609546995175","-0.824022865896743","0.00112183347077357","5.92733394917872e-11","1.56346139756528e-06","0.0736385488831006","6.359710292497e-09","0.00197387001442616"
"37053_at","7.40012643265405","6.7644755410896","7.23872781958593","7.30876969818379","7.18457887438142","6.19621870785765","7.55040992067341","7.10945736867014","0.167858654982687","0.102216216611933","-0.527229659360103","0.398069021617453","0.418775429437154","0.045453816394295","1","1","1"
"37054_at","3.90548308006694","3.73611584026415","3.6892761642431","3.76511547663699","3.76210251498614","3.71333291664454","3.66621001669111","3.74822892955486","0.0515290458336318","-0.156049707059431","-0.120314417528813","0.58577312188534","0.0156108714586377","0.321894721243926","1","0.122693869370389","1"
"37055_at","4.15877306019605","4.18163658236428","6.81107033708336","4.164980166481","4.19763772151194","3.88517643075284","6.72805333928056","4.07851021671174","0.106770609466903","2.59135644732796","0.121881659118691","0.422255589945999","4.86566657043307e-19","0.471366311484595","1","1.39382549565975e-15","1"
"37056_at","5.5617311425949","5.56155794608684","5.70231709482839","5.54258507780992","5.51401323722067","5.52094864562728","5.70628362546795","5.45354386440843","0.0433504721489308","0.166428170240387","-0.0516844360137938","0.732245053535694","0.0489973559030605","0.748755741482305","1","0.316819441185746","1"
"37057_s_at","6.38967320127681","6.20763748031516","6.21209599672819","6.34213213418621","6.25148996527725","6.08559744826723","6.08145627841735","6.15505315067034","0.144485492468549","-0.173805445704261","-0.00754351768872041","0.0584859652485116","0.00110283471559646","0.935405967854342","0.910431755886291","0.0125850752796674","1"
"37058_at","3.10361183601367","2.95649230407127","3.25426980716425","3.08801456224294","2.9826018041345","3.03802728670982","3.02774810975702","2.95157094851972","0.100610090092767","0.0979021383865526","0.105511665528065","0.225501501530455","0.0701992716393881","0.315614610116018","1","0.423712735193916","1"
"37059_at","5.29044451122226","5.25713686097274","5.27103087456559","5.15797851294752","5.30814997739436","5.32054287046172","5.28039534361448","5.15743185317893","-0.0224823212353453","-0.0235841352182735","0.0083409971232129","0.789891457008687","0.661243299254025","0.938095025962978","1","1","1"
"37060_at","5.4529831495183","5.45133701455465","5.33349998744758","5.4579337167809","6.65346575540806","6.1969372525969","6.23653281506324","6.69391536283594","-1.02127432940068","-0.268208051207769","0.297449778274107","1.23068611645657e-05","0.0290654717258396","0.207936279061109","0.00225179887250205","0.206075391541777","1"
"37061_at","6.1198101531676","6.06414088616896","6.06488445611953","6.08525368558423","5.98854170160506","6.05303911712554","6.04882432310119","5.96122403602026","0.0706150007970696","0.00267846222403012","-0.115208318544202","0.423138102247996","0.961656651641764","0.307323004703515","1","1","1"
"37062_at","8.0857366818036","8.32368806058932","6.7139831717739","8.14734678730898","7.63140707302885","7.84355445998617","6.44974610624885","8.09173730370803","0.313577439625973","-1.27670723840485","-0.190092543249713","0.285354793479434","6.51417260455954e-07","0.607313205323321","1","1.86770845872591e-05","1"
"37063_r_at","2.41718943287552","2.52959958196338","2.51955758902092","2.47440048875944","2.64375041860244","2.42748858704679","2.37432131151882","2.49174050399685","0.000861567863587043","-0.083530475469116","0.371797263229024","0.99237532549629","0.155861191840627","0.00361378897324101","1","0.798814971713632","0.377307000686709"
"37064_at","3.622674243601","3.65152735364741","3.65499308077698","3.53254119767698","3.60621045887177","3.6985484815545","3.68993013578226","3.45878816385137","0.00206465891061924","0.0580192570432347","-0.0514008397345225","0.977359898527858","0.219019720891137","0.580556057146422","1","1","1"
"37065_f_at","3.75778862939864","3.71762302489607","3.73524740567669","3.82456660990802","3.71369201415418","3.7183914671977","3.80754127795405","3.59965077625577","0.048987533579432","0.0356540200389617","-0.116390487521827","0.617510026921503","0.568594470427941","0.355197315584025","1","1","1"
"37066_at","6.28136016022717","6.02656433671397","6.02329412042494","6.23220443854231","6.24516053108396","6.14435324321993","6.05241529371431","6.09974689906763","0.00543677220563921","-0.225405638585936","-0.0653208024325718","0.962699093080897","0.00567992000876031","0.65988923348036","1","0.0518878365489138","1"
"37067_at","6.07523622539639","4.75775922964063","5.47995712949206","6.10363388131632","6.1621892628805","4.61930221253453","5.34777111433249","6.21864000908586","0.0171709667530024","-0.704848622226174","0.219139052643683","0.89455639914831","2.36916301331636e-08","0.193294457171078","1","1.02903726065776e-06","1"
"37068_at","3.25504685992724","3.278881307733","3.10697587336556","3.3472136874755","3.2867743917903","3.27995972885873","3.12335010696043","3.1404366878733","0.0393992032546342","-0.155747635695773","0.0153532982681877","0.636949871054726","0.00727811241052823","0.884918986785075","1","0.0641812590334707","1"
"37069_at","5.75121573088375","5.6316645831696","5.76428805035292","5.75519408902653","6.41894073724586","6.53055357771155","6.95540450004762","6.3701664885011","-0.843175712518331","0.274768041135464","-0.523391443332585","1.18712011200575e-07","0.000644834528176998","0.00101547787865652","5.16806600485264e-05","0.00789625210304034","0.174032690742605"
"37070_at","6.61263075076539","6.57016715932684","6.56500867910795","6.54006329724527","6.506264901702","6.56288641648217","6.51015134800682","6.42674757938169","0.0704549102181919","-0.0218678126763088","-0.0515085179622581","0.489694228356286","0.735267457936409","0.690625321170737","1","1","1"
"37071_at","4.89823845308677","4.89086245006248","4.79268752678965","4.84594469799119","5.59623856138409","4.74352346758076","4.84679915644651","5.55826517026919","-0.329273306937618","-0.427495165617349","0.643888478640463","0.132210216193402","0.0043823393707961","0.0255144645741076","1","0.0416201363262042","1"
"37072_at","6.80710121966062","6.89408005527519","6.85107798824533","6.7515280022694","6.90819324821872","6.91710599221002","6.7114813541235","6.74831907712462","0.00467189844342042","-0.0763675627552534","0.240688662679927","0.962988083223333","0.241546346185153","0.0713847011879346","1","1","1"
"37073_at","3.68879394857925","3.91785490348198","3.67819438634191","3.60569273731553","3.70463952976929","5.26663838165199","3.50378229885035","3.7595336667488","-0.336014475325442","-0.10572839657814","0.190257668681599","0.112117334295061","0.421817584903357","0.469179177742313","1","1","1"
"37074_at","4.23353812394416","4.25980160539254","4.28856382646446","4.25898622085181","4.21267674115327","4.4011411620555","4.26473692627537","4.25113843589607","-0.0222008721818099","0.0535429438212036","0.0029655173982075","0.807819652334902","0.361567890463853","0.979636585083505","1","1","1"
"37075_at","4.47376046099737","4.57390158946009","4.4573300048551","4.43980617605821","4.54686912705064","4.5396370941224","4.32546607444499","4.42302700312554","0.0274497331567973","-0.118916754373958","0.204972596463377","0.779097615579943","0.0669227266346276","0.110686856982092","1","0.407901234516659","1"
"37076_at","5.76340502922162","5.77426930170014","5.59378208771382","5.58723695847841","5.67589979103869","5.86495954987631","5.50753176694329","5.66200925355834","0.00207325392433955","-0.168995482801599","-0.0012549174123917","0.984232596367964","0.0182821295310645","0.992507452622105","1","0.140282750402972","1"
"37077_at","6.21088049693183","6.22912128564884","6.30174177496447","6.13715618343618","6.19801765827819","6.22745882668397","6.31744998848898","6.15262612075464","-0.00416321330611646","0.105146804121714","-0.0285710521781519","0.96179522013384","0.0682777930196302","0.796514539844838","1","0.414625847461679","1"
"37078_at","4.98988851032799","4.84093674967755","4.7974870621749","4.88576693396654","5.04061337649854","5.05304071182489","4.83635444985535","4.95401853349072","-0.0924869538806301","-0.198330187398138","0.0118574784900991","0.187916890352354","0.000162315322024309","0.892339947366713","1","0.00236177211743016","1"
"37079_at","3.49274795208757","3.31895270081454","3.41291724293516","3.38598884050579","3.46441442369075","3.26724811203817","3.47920479287442","3.44503863941073","-0.0113248079177497","-0.032520169984368","-0.0946210783360741","0.907537349722775","0.601674174927148","0.449275998450564","1","1","1"
"37080_at","3.52575821292625","3.61220866608556","3.36087745548945","3.4406060704008","3.41309858157276","3.52241405184717","3.28388742801678","3.4945134833588","0.0563842150266383","-0.147045955496392","-0.0356696038808257","0.629964422345223","0.0584041013639228","0.810508778960609","1","0.365447767909892","1"
"37081_at","5.8062254928521","6.13622105799076","5.22275918200185","5.77201937149917","5.43043553086063","5.5189511729564","5.09645025347707","5.52501873874096","0.341592352077207","-0.458725794116907","-0.249481033466695","0.045584690739999","0.000206451371031561","0.236477087189479","0.788725519313596","0.00290790095865392","1"
"37082_at","3.85986843725685","3.90184301342506","3.98893476043023","3.77919725286712","3.77298787324059","3.82708426576338","3.88075330155942","3.78484441951298","0.0660434009757215","0.118415875746109","0.0213008948545532","0.367313096603945","0.0169612176855121","0.817791591755387","1","0.131667579388967","1"
"37083_s_at","2.88875168220351","2.80557720881496","2.84528753834341","2.80915491900304","2.84149871068141","2.81312269349493","2.93170089618991","2.69095405397033","0.0178737485070851","0.0233690208242012","-0.133666329368596","0.843038847034406","0.684859030594988","0.252415155257838","1","1","1"
"37084_at","5.88499717518584","5.86030638649126","5.78515771317092","5.80142405652105","5.87646623181947","6.02274836098075","5.77303028967","5.79555212972061","-0.0339779202054438","-0.101637702082194","0.00359648013454716","0.773369439835187","0.185177658957382","0.980890647771255","1","0.912991907447388","1"
"37085_g_at","7.66971912006255","7.57520019518477","7.59452183846067","7.60252008031675","7.620967928892","7.74601048579041","7.65423770774509","7.62424939994796","-0.0508760720876786","-0.0209637513743988","-0.108467060454962","0.507823389686873","0.667371958424044","0.272213304444054","1","1","1"
"37086_at","4.11952471760981","4.08996071422677","3.98609970852442","3.86838019765416","4.06545504817728","4.20938837519676","4.08752921588345","4.02242369240148","-0.0802077484109502","-0.0556754206896084","-0.155499176791558","0.627424016942772","0.597031758643109","0.461777974352767","1","1","1"
"37087_at","4.34499009884159","4.41184331814695","4.37505725419276","4.27486668295644","4.47412686829451","4.34612164674445","4.27187482364848","4.25839951084903","0.0140586261503197","-0.086092444647432","0.232319199997199","0.895545717309924","0.215324697881552","0.0994439102713023","1","1","1"
"37088_at","7.70206506324415","7.65953138350951","7.81643828518399","7.64937139232517","7.60262377273356","7.66209794418904","7.78342417193168","7.56149564322439","0.0544411480460327","0.147586810568982","-0.0664271772582774","0.510135953383529","0.00956203522852534","0.527946209127143","1","0.0807856534196737","1"
"37089_at","5.89949977557395","5.81277545496824","5.86681628685259","5.85445978246545","5.92813307806393","5.90838680348868","5.77491820395152","5.78276033288472","0.00983822036784598","-0.0929491814168819","0.120531385391049","0.920065541532146","0.146847128227587","0.339796439382284","1","0.760852938662088","1"
"37090_at","2.94969284874122","2.8762737888258","2.94624919929804","2.83719228334685","2.89593469177135","2.91502295581846","2.97948892741468","2.88215681578725","-0.0157988176449586","0.0400552931000751","-0.0869978850865065","0.900026588458748","0.618021453905318","0.588345882143561","1","1","1"
"37091_g_at","3.02797013981015","2.8845744132537","2.95804616800217","2.89117062784731","2.98585103915136","2.99752824907787","2.91107724402138","2.99214438731799","-0.0312098926638154","-0.0723488834689823","0.0048498233219938","0.760135504371795","0.272988840752563","0.970257817358141","1","1","1"
"37092_at","5.3077404090366","5.38216550134156","6.23166452722436","5.16673084244383","5.24048976478778","5.2548721499861","5.45566910974012","5.16245352710074","0.243704182107898","0.56955173157005","0.708744773235412","0.0301865405489291","2.95102765637256e-08","2.92740012443771e-05","0.626817556628668","1.24189080539012e-06","0.0151883944812436"
"37093_at","4.57040299286416","4.62374430108751","4.28896150595124","4.5206577406486","4.55854299562212","4.64276858393794","4.43682321306554","4.59202246099989","-0.0565976782684992","-0.20158063473475","-0.159721704356344","0.551035707292191","0.00277872280238997","0.19380862321284","1","0.0280651003041387","1"
"37094_at","5.92711293795262","5.88930956361217","5.9018364163294","5.92658926814555","5.85749104346263","5.83690752329218","5.90082942316628","5.72321074686935","0.0816023623123263","0.00903092904021419","-0.068614901326872","0.441481952503256","0.892864519208544","0.60996186750239","1","1","1"
"37095_r_at","7.15740360970008","7.1772312156017","6.97557828200582","7.03238595954606","7.06022106360179","7.12596282000058","6.75651079727138","6.92715890389073","0.118186370522297","-0.24276779701233","0.121884938636154","0.35928794683935","0.00648776143126155","0.456409969727255","1","0.0580633185749129","1"
"37096_at","4.61105209921127","4.45893413794742","4.34857433168691","4.62913711929774","4.53559517160716","4.48439614788843","4.36821737032265","4.43035344546185","0.0572838882158127","-0.214927784404435","-0.0950999662398377","0.572834643777393","0.00287145625921646","0.463607846208493","1","0.0288784933132829","1"
"37097_at","5.26679081181464","5.18573438071871","5.11871323697514","5.09878954651105","5.29542570437418","5.14506558905478","5.11193142903381","5.07885403409419","0.00968780486564436","-0.165785925089928","0.0354167005008685","0.931030298712545","0.0284443290036342","0.80396284172894","1","0.202353298462179","1"
"37098_at","7.25262331496357","7.26474503265733","7.44851082040162","7.17456813913383","7.14905852452803","7.0510704103813","7.20115538827253","7.05982187396878","0.169835277501428","0.123992184591273","0.143790641693545","0.0236279344286285","0.0108020317540374","0.119712388710959","0.543430635049494","0.0897607638947505","1"
"37099_at","5.47372870792935","5.73470583540083","5.30277851972916","5.57622322306022","4.95400626356555","5.07886412457531","4.7916432355255","4.82652880944395","0.609098463252314","-0.166656608120123","-0.00858716016013261","0.0038980713291812","0.178104677744285","0.97170299034507","0.171964878256472","0.888412309965074","1"
"371_at","7.57885522066402","7.52462038120176","7.52418464910317","7.51493607609009","7.58590983391631","7.58426973646383","7.56537486258718","7.55916818893426","-0.038031573710636","-0.0376027714449938","-0.0341356002317124","0.552229759267205","0.359008152362034","0.674675512845793","1","1","1"
"37100_at","7.18406502548863","6.91500452534236","6.73351894974944","7.10341281560375","7.04988457539974","6.9447387376447","6.72357125183406","7.03753891050127","0.0450669602011049","-0.388429699652437","-0.124232752173501","0.600056486391464","4.30015383065712e-07","0.262257703675856","1","1.29158070052449e-05","1"
"37101_at","7.14883809430501","7.22602059005378","7.06380580801099","7.10631434115412","7.10658479893389","7.14450505505756","7.03564409788462","7.06875886989725","0.0473715029376445","-0.077986493671645","-0.0140915852447421","0.556091141193323","0.1370092775255","0.890229495616473","1","0.721627921885454","1"
"37102_at","7.65817445819717","7.69245064615418","7.62100848517435","7.65905112175189","7.67597574818323","7.73474080005493","7.65558370942763","7.61570291980239","-0.0128296165476509","-0.0287790058892061","-0.0167739342672091","0.873170974339941","0.575320886769346","0.86985792109856","1","1","1"
